ID,CUARTO,IDHOSTAL
200000,61,200071
200000,62,200071
200000,63,200071
200000,64,200071
200000,65,200071
200000,66,200071
200000,67,200071
200000,68,200071
200000,69,200071
200000,70,200071
200000,71,200071
200000,72,200071
200000,73,200071
200000,74,200071
200000,75,200071
200000,76,200071
200000,77,200071
200000,78,200071
200000,79,200071
200000,80,200071
200000,81,200071
200000,82,200071
200000,83,200071
200000,84,200071
200000,85,200071
200000,86,200071
200000,87,200071
200000,88,200071
200000,89,200071
200000,90,200071
200000,91,200071
200000,92,200071
200000,93,200071
200000,94,200071
200000,95,200071
200000,96,200071
200000,97,200071
200000,98,200071
200000,99,200071
200000,100,200071
200000,101,200071
200000,102,200071
200000,103,200071
200000,104,200071
200000,105,200071
200000,106,200071
200000,107,200071
200000,108,200071
200000,109,200071
200000,110,200071
200000,111,200071
200000,112,200071
200000,113,200071
200000,114,200071
200000,115,200071
200000,116,200071
200000,117,200071
200000,118,200071
200000,119,200071
200000,0,200072
200000,1,200072
200000,2,200072
200000,3,200072
200000,4,200072
200000,5,200072
200000,6,200072
200000,7,200072
200000,8,200072
200000,9,200072
200000,10,200072
200000,11,200072
200000,12,200072
200000,13,200072
200000,14,200072
200000,15,200072
200000,16,200072
200000,17,200072
200000,18,200072
200000,19,200072
200000,20,200072
200000,21,200072
200000,22,200072
200000,23,200072
200000,24,200072
200000,25,200072
200000,26,200072
200000,27,200072
200000,28,200072
200000,29,200072
200000,30,200072
200000,31,200072
200000,32,200072
200000,33,200072
200000,34,200072
200000,35,200072
200000,36,200072
200000,37,200072
200000,38,200072
200000,39,200072
200000,40,200072
200000,41,200072
200000,42,200072
200000,43,200072
200000,44,200072
200000,45,200072
200000,46,200072
200000,47,200072
200000,48,200072
200000,49,200072
200000,50,200072
200000,51,200072
200000,52,200072
200000,53,200072
200000,54,200072
200000,55,200072
200000,56,200072
200000,57,200072
200000,58,200072
200000,59,200072
200000,60,200072
200000,61,200072
200000,62,200072
200000,63,200072
200000,64,200072
200000,65,200072
200000,66,200072
200000,67,200072
200000,68,200072
200000,69,200072
200000,70,200072
200000,71,200072
200000,72,200072
200000,73,200072
200000,74,200072
200000,75,200072
200000,76,200072
200000,77,200072
200000,78,200072
200000,79,200072
200000,80,200072
200000,81,200072
200000,82,200072
200000,83,200072
200000,84,200072
200000,85,200072
200000,86,200072
200000,87,200072
200000,88,200072
200000,89,200072
200000,90,200072
200000,91,200072
200000,92,200072
200000,93,200072
200000,94,200072
200000,95,200072
200000,96,200072
200000,97,200072
200000,98,200072
200000,99,200072
200000,100,200072
200000,101,200072
200000,102,200072
200000,103,200072
200000,104,200072
200000,105,200072
200000,106,200072
200000,107,200072
200000,108,200072
200000,109,200072
200000,110,200072
200000,111,200072
200000,112,200072
200000,113,200072
200000,114,200072
200000,115,200072
200000,116,200072
200000,117,200072
200000,118,200072
200000,119,200072
200000,0,200073
200000,1,200073
200000,2,200073
200000,3,200073
200000,4,200073
200000,5,200073
200000,6,200073
200000,7,200073
200000,8,200073
200000,9,200073
200000,10,200073
200000,11,200073
200000,12,200073
200000,13,200073
200000,14,200073
200000,15,200073
200000,16,200073
200000,17,200073
200000,18,200073
200000,19,200073
200000,20,200073
200000,21,200073
200000,22,200073
200000,23,200073
200000,24,200073
200000,25,200073
200000,26,200073
200000,27,200073
200000,28,200073
200000,29,200073
200000,30,200073
200000,31,200073
200000,32,200073
200000,33,200073
200000,34,200073
200000,35,200073
200000,36,200073
200000,37,200073
200000,38,200073
200000,39,200073
200000,40,200073
200000,41,200073
200000,42,200073
200000,43,200073
200000,44,200073
200000,45,200073
200000,46,200073
200000,47,200073
200000,48,200073
200000,49,200073
200000,50,200073
200000,51,200073
200000,52,200073
200000,53,200073
200000,54,200073
200000,55,200073
200000,56,200073
200000,57,200073
200000,58,200073
200000,59,200073
200000,60,200073
200000,61,200073
200000,62,200073
200000,63,200073
200000,64,200073
200000,65,200073
200000,66,200073
200000,67,200073
200000,68,200073
200000,69,200073
200000,70,200073
200000,71,200073
200000,72,200073
200000,73,200073
200000,74,200073
200000,75,200073
200000,76,200073
200000,77,200073
200000,78,200073
200000,79,200073
200000,80,200073
200000,81,200073
200000,82,200073
200000,83,200073
200000,84,200073
200000,85,200073
200000,86,200073
200000,87,200073
200000,88,200073
200000,89,200073
200000,90,200073
200000,91,200073
200000,92,200073
200000,93,200073
200000,94,200073
200000,95,200073
200000,96,200073
200000,97,200073
200000,98,200073
200000,99,200073
200000,100,200073
200000,101,200073
200000,102,200073
200000,103,200073
200000,104,200073
200000,105,200073
200000,106,200073
200000,107,200073
200000,108,200073
200000,109,200073
200000,110,200073
200000,111,200073
200000,112,200073
200000,113,200073
200000,114,200073
200000,115,200073
200000,116,200073
200000,117,200073
200000,118,200073
200000,119,200073
200000,0,200074
200000,1,200074
200000,2,200074
200000,3,200074
200000,4,200074
200000,5,200074
200000,6,200074
200000,7,200074
200000,8,200074
200000,9,200074
200000,10,200074
200000,11,200074
200000,12,200074
200000,13,200074
200000,14,200074
200000,15,200074
200000,16,200074
200000,17,200074
200000,18,200074
200000,19,200074
200000,20,200074
200000,21,200074
200000,22,200074
200000,23,200074
200000,24,200074
200000,25,200074
200000,26,200074
200000,27,200074
200000,28,200074
200000,29,200074
200000,30,200074
200000,31,200074
200000,32,200074
200000,33,200074
200000,34,200074
200000,35,200074
200000,36,200074
200000,37,200074
200000,38,200074
200000,39,200074
200000,40,200074
200000,41,200074
200000,42,200074
200000,43,200074
200000,44,200074
200000,45,200074
200000,46,200074
200000,47,200074
200000,48,200074
200000,49,200074
200000,50,200074
200000,51,200074
200000,52,200074
200000,53,200074
200000,54,200074
200000,55,200074
200000,56,200074
200000,57,200074
200000,58,200074
200000,59,200074
200000,60,200074
200000,61,200074
200000,62,200074
200000,63,200074
200000,64,200074
200000,65,200074
200000,66,200074
200000,67,200074
200000,68,200074
200000,69,200074
200000,70,200074
200000,71,200074
200000,72,200074
200000,73,200074
200000,74,200074
200000,75,200074
200000,76,200074
200000,77,200074
200000,78,200074
200000,79,200074
200000,80,200074
200000,81,200074
200000,82,200074
200000,83,200074
200000,84,200074
200000,85,200074
200000,86,200074
200000,87,200074
200000,88,200074
200000,89,200074
200000,90,200074
200000,91,200074
200000,92,200074
200000,93,200074
200000,94,200074
200000,95,200074
200000,96,200074
200000,97,200074
200000,98,200074
200000,99,200074
200000,100,200074
200000,101,200074
200000,102,200074
200000,103,200074
200000,104,200074
200000,105,200074
200000,106,200074
200000,107,200074
200000,108,200074
200000,109,200074
200000,110,200074
200000,111,200074
200000,112,200074
200000,113,200074
200000,114,200074
200000,115,200074
200000,116,200074
200000,117,200074
200000,118,200074
200000,119,200074
200000,0,200075
200000,1,200075
200000,2,200075
200000,3,200075
200000,4,200075
200000,5,200075
200000,6,200075
200000,7,200075
200000,8,200075
200000,9,200075
200000,10,200075
200000,11,200075
200000,12,200075
200000,13,200075
200000,14,200075
200000,15,200075
200000,16,200075
200000,17,200075
200000,18,200075
200000,19,200075
200000,20,200075
200000,21,200075
200000,22,200075
200000,23,200075
200000,24,200075
200000,25,200075
200000,26,200075
200000,27,200075
200000,28,200075
200000,29,200075
200000,30,200075
200000,31,200075
200000,32,200075
200000,33,200075
200000,34,200075
200000,35,200075
200000,36,200075
200000,37,200075
200000,38,200075
200000,39,200075
200000,40,200075
200000,41,200075
200000,42,200075
200000,43,200075
200000,44,200075
200000,45,200075
200000,46,200075
200000,47,200075
200000,48,200075
200000,49,200075
200000,50,200075
200000,51,200075
200000,52,200075
200000,53,200075
200000,54,200075
200000,55,200075
200000,56,200075
200000,57,200075
200000,58,200075
200000,59,200075
200000,60,200075
200000,61,200075
200000,62,200075
200000,63,200075
200000,64,200075
200000,65,200075
200000,66,200075
200000,67,200075
200000,68,200075
200000,69,200075
200000,70,200075
200000,71,200075
200000,72,200075
200000,73,200075
200000,74,200075
200000,75,200075
200000,76,200075
200000,77,200075
200000,78,200075
200000,79,200075
200000,80,200075
200000,81,200075
200000,82,200075
200000,83,200075
200000,84,200075
200000,85,200075
200000,86,200075
200000,87,200075
200000,88,200075
200000,89,200075
200000,90,200075
200000,91,200075
200000,92,200075
200000,93,200075
200000,94,200075
200000,95,200075
200000,96,200075
200000,97,200075
200000,98,200075
200000,99,200075
200000,100,200075
200000,101,200075
200000,102,200075
200000,103,200075
200000,104,200075
200000,105,200075
200000,106,200075
200000,107,200075
200000,108,200075
200000,109,200075
200000,110,200075
200000,111,200075
200000,112,200075
200000,113,200075
200000,114,200075
200000,115,200075
200000,116,200075
200000,117,200075
200000,118,200075
200000,119,200075
200000,0,200076
200000,1,200076
200000,2,200076
200000,3,200076
200000,4,200076
200000,5,200076
200000,6,200076
200000,7,200076
200000,8,200076
200000,9,200076
200000,10,200076
200000,11,200076
200000,12,200076
200000,13,200076
200000,14,200076
200000,15,200076
200000,16,200076
200000,17,200076
200000,18,200076
200000,19,200076
200000,20,200076
200000,21,200076
200000,22,200076
200000,23,200076
200000,24,200076
200000,25,200076
200000,26,200076
200000,27,200076
200000,28,200076
200000,29,200076
200000,30,200076
200000,31,200076
200000,32,200076
200000,33,200076
200000,34,200076
200000,35,200076
200000,36,200076
200000,37,200076
200000,38,200076
200000,39,200076
200000,40,200076
200000,41,200076
200000,42,200076
200000,43,200076
200000,44,200076
200000,45,200076
200000,46,200076
200000,47,200076
200000,48,200076
200000,49,200076
200000,50,200076
200000,51,200076
200000,52,200076
200000,53,200076
200000,54,200076
200000,55,200076
200000,56,200076
200000,57,200076
200000,58,200076
200000,59,200076
200000,60,200076
200000,61,200076
200000,62,200076
200000,63,200076
200000,64,200076
200000,65,200076
200000,66,200076
200000,67,200076
200000,68,200076
200000,69,200076
200000,70,200076
200000,71,200076
200000,72,200076
200000,73,200076
200000,74,200076
200000,75,200076
200000,76,200076
200000,77,200076
200000,78,200076
200000,79,200076
200000,80,200076
200000,81,200076
200000,82,200076
200000,83,200076
200000,84,200076
200000,85,200076
200000,86,200076
200000,87,200076
200000,88,200076
200000,89,200076
200000,90,200076
200000,91,200076
200000,92,200076
200000,93,200076
200000,94,200076
200000,95,200076
200000,96,200076
200000,97,200076
200000,98,200076
200000,99,200076
200000,100,200076
200000,101,200076
200000,102,200076
200000,103,200076
200000,104,200076
200000,105,200076
200000,106,200076
200000,107,200076
200000,108,200076
200000,109,200076
200000,110,200076
200000,111,200076
200000,112,200076
200000,113,200076
200000,114,200076
200000,115,200076
200000,116,200076
200000,117,200076
200000,118,200076
200000,119,200076
200000,0,200077
200000,1,200077
200000,2,200077
200000,3,200077
200000,4,200077
200000,5,200077
200000,6,200077
200000,7,200077
200000,8,200077
200000,9,200077
200000,10,200077
200000,11,200077
200000,12,200077
200000,13,200077
200000,14,200077
200000,15,200077
200000,16,200077
200000,17,200077
200000,18,200077
200000,19,200077
200000,20,200077
200000,21,200077
200000,22,200077
200000,23,200077
200000,24,200077
200000,25,200077
200000,26,200077
200000,27,200077
200000,28,200077
200000,29,200077
200000,30,200077
200000,31,200077
200000,32,200077
200000,33,200077
200000,34,200077
200000,35,200077
200000,36,200077
200000,37,200077
200000,38,200077
200000,39,200077
200000,40,200077
200000,41,200077
200000,42,200077
200000,43,200077
200000,44,200077
200000,45,200077
200000,46,200077
200000,47,200077
200000,48,200077
200000,49,200077
200000,50,200077
200000,51,200077
200000,52,200077
200000,53,200077
200000,54,200077
200000,55,200077
200000,56,200077
200000,57,200077
200000,58,200077
200000,59,200077
200000,60,200077
200000,61,200077
200000,62,200077
200000,63,200077
200000,64,200077
200000,65,200077
200000,66,200077
200000,67,200077
200000,68,200077
200000,69,200077
200000,70,200077
200000,71,200077
200000,72,200077
200000,73,200077
200000,74,200077
200000,75,200077
200000,76,200077
200000,77,200077
200000,78,200077
200000,79,200077
200000,80,200077
200000,81,200077
200000,82,200077
200000,83,200077
200000,84,200077
200000,85,200077
200000,86,200077
200000,87,200077
200000,88,200077
200000,89,200077
200000,90,200077
200000,91,200077
200000,92,200077
200000,93,200077
200000,94,200077
200000,95,200077
200000,96,200077
200000,97,200077
200000,98,200077
200000,99,200077
200000,100,200077
200000,101,200077
200000,102,200077
200000,103,200077
200000,104,200077
200000,105,200077
200000,106,200077
200000,107,200077
200000,108,200077
200000,109,200077
200000,110,200077
200000,111,200077
200000,112,200077
200000,113,200077
200000,114,200077
200000,115,200077
200000,116,200077
200000,117,200077
200000,118,200077
200000,119,200077
200000,0,200078
200000,1,200078
200000,2,200078
200000,3,200078
200000,4,200078
200000,5,200078
200000,6,200078
200000,7,200078
200000,8,200078
200000,9,200078
200000,10,200078
200000,11,200078
200000,12,200078
200000,13,200078
200000,14,200078
200000,15,200078
200000,16,200078
200000,17,200078
200000,18,200078
200000,19,200078
200000,20,200078
200000,21,200078
200000,22,200078
200000,23,200078
200000,24,200078
200000,25,200078
200000,26,200078
200000,27,200078
200000,28,200078
200000,29,200078
200000,30,200078
200000,31,200078
200000,32,200078
200000,33,200078
200000,34,200078
200000,35,200078
200000,36,200078
200000,37,200078
200000,38,200078
200000,39,200078
200000,40,200078
200000,41,200078
200000,42,200078
200000,43,200078
200000,44,200078
200000,45,200078
200000,46,200078
200000,47,200078
200000,48,200078
200000,49,200078
200000,50,200078
200000,51,200078
200000,52,200078
200000,53,200078
200000,54,200078
200000,55,200078
200000,56,200078
200000,57,200078
200000,58,200078
200000,59,200078
200000,60,200078
200000,61,200078
200000,62,200078
200000,63,200078
200000,64,200078
200000,65,200078
200000,66,200078
200000,67,200078
200000,68,200078
200000,69,200078
200000,70,200078
200000,71,200078
200000,72,200078
200000,73,200078
200000,74,200078
200000,75,200078
200000,76,200078
200000,77,200078
200000,78,200078
200000,79,200078
200000,80,200078
200000,81,200078
200000,82,200078
200000,83,200078
200000,84,200078
200000,85,200078
200000,86,200078
200000,87,200078
200000,88,200078
200000,89,200078
200000,90,200078
200000,91,200078
200000,92,200078
200000,93,200078
200000,94,200078
200000,95,200078
200000,96,200078
200000,97,200078
200000,98,200078
200000,99,200078
200000,100,200078
200000,101,200078
200000,102,200078
200000,103,200078
200000,104,200078
200000,105,200078
200000,106,200078
200000,107,200078
200000,108,200078
200000,109,200078
200000,110,200078
200000,111,200078
200000,112,200078
200000,113,200078
200000,114,200078
200000,115,200078
200000,116,200078
200000,117,200078
200000,118,200078
200000,119,200078
200000,0,200079
200000,1,200079
200000,2,200079
200000,3,200079
200000,4,200079
200000,5,200079
200000,6,200079
200000,7,200079
200000,8,200079
200000,9,200079
200000,10,200079
200000,11,200079
200000,12,200079
200000,13,200079
200000,14,200079
200000,15,200079
200000,16,200079
200000,17,200079
200000,18,200079
200000,19,200079
200000,20,200079
200000,21,200079
200000,22,200079
200000,23,200079
200000,24,200079
200000,25,200079
200000,26,200079
200000,27,200079
200000,28,200079
200000,29,200079
200000,30,200079
200000,31,200079
200000,32,200079
200000,33,200079
200000,34,200079
200000,35,200079
200000,36,200079
200000,37,200079
200000,38,200079
200000,39,200079
200000,40,200079
200000,41,200079
200000,42,200079
200000,43,200079
200000,44,200079
200000,45,200079
200000,46,200079
200000,47,200079
200000,48,200079
200000,49,200079
200000,50,200079
200000,51,200079
200000,52,200079
200000,53,200079
200000,54,200079
200000,55,200079
200000,56,200079
200000,57,200079
200000,58,200079
200000,59,200079
200000,60,200079
200000,61,200079
200000,62,200079
200000,63,200079
200000,64,200079
200000,65,200079
200000,66,200079
200000,67,200079
200000,68,200079
200000,69,200079
200000,70,200079
200000,71,200079
200000,72,200079
200000,73,200079
200000,74,200079
200000,75,200079
200000,76,200079
200000,77,200079
200000,78,200079
200000,79,200079
200000,80,200079
200000,81,200079
200000,82,200079
200000,83,200079
200000,84,200079
200000,85,200079
200000,86,200079
200000,87,200079
200000,88,200079
200000,89,200079
200000,90,200079
200000,91,200079
200000,92,200079
200000,93,200079
200000,94,200079
200000,95,200079
200000,96,200079
200000,97,200079
200000,98,200079
200000,99,200079
200000,100,200079
200000,101,200079
200000,102,200079
200000,103,200079
200000,104,200079
200000,105,200079
200000,106,200079
200000,107,200079
200000,108,200079
200000,109,200079
200000,110,200079
200000,111,200079
200000,112,200079
200000,113,200079
200000,114,200079
200000,115,200079
200000,116,200079
200000,117,200079
200000,118,200079
200000,119,200079
200000,0,200080
200000,1,200080
200000,2,200080
200000,3,200080
200000,4,200080
200000,5,200080
200000,6,200080
200000,7,200080
200000,8,200080
200000,9,200080
200000,10,200080
200000,11,200080
200000,12,200080
200000,13,200080
200000,14,200080
200000,15,200080
200000,16,200080
200000,17,200080
200000,18,200080
200000,19,200080
200000,20,200080
200000,21,200080
200000,22,200080
200000,23,200080
200000,24,200080
200000,25,200080
200000,26,200080
200000,27,200080
200000,28,200080
200000,29,200080
200000,30,200080
200000,31,200080
200000,32,200080
200000,33,200080
200000,34,200080
200000,35,200080
200000,36,200080
200000,37,200080
200000,38,200080
200000,39,200080
200000,40,200080
200000,41,200080
200000,42,200080
200000,43,200080
200000,44,200080
200000,45,200080
200000,46,200080
200000,47,200080
200000,48,200080
200000,49,200080
200000,50,200080
200000,51,200080
200000,52,200080
200000,53,200080
200000,54,200080
200000,55,200080
200000,56,200080
200000,57,200080
200000,58,200080
200000,59,200080
200000,60,200080
200000,61,200080
200000,62,200080
200000,63,200080
200000,64,200080
200000,65,200080
200000,66,200080
200000,67,200080
200000,68,200080
200000,69,200080
200000,70,200080
200000,71,200080
200000,72,200080
200000,73,200080
200000,74,200080
200000,75,200080
200000,76,200080
200000,77,200080
200000,78,200080
200000,79,200080
200000,80,200080
200000,81,200080
200000,82,200080
200000,83,200080
200000,84,200080
200000,85,200080
200000,86,200080
200000,87,200080
200000,88,200080
200000,89,200080
200000,90,200080
200000,91,200080
200000,92,200080
200000,93,200080
200000,94,200080
200000,95,200080
200000,96,200080
200000,97,200080
200000,98,200080
200000,99,200080
200000,100,200080
200000,101,200080
200000,102,200080
200000,103,200080
200000,104,200080
200000,105,200080
200000,106,200080
200000,107,200080
200000,108,200080
200000,109,200080
200000,110,200080
200000,111,200080
200000,112,200080
200000,113,200080
200000,114,200080
200000,115,200080
200000,116,200080
200000,117,200080
200000,118,200080
200000,119,200080
200000,0,200081
200000,1,200081
200000,2,200081
200000,3,200081
200000,4,200081
200000,5,200081
200000,6,200081
200000,7,200081
200000,8,200081
200000,9,200081
200000,10,200081
200000,11,200081
200000,12,200081
200000,13,200081
200000,14,200081
200000,15,200081
200000,16,200081
200000,17,200081
200000,18,200081
200000,19,200081
200000,20,200081
200000,21,200081
200000,22,200081
200000,23,200081
200000,24,200081
200000,25,200081
200000,26,200081
200000,27,200081
200000,28,200081
200000,29,200081
200000,30,200081
200000,31,200081
200000,32,200081
200000,33,200081
200000,34,200081
200000,35,200081
200000,36,200081
200000,37,200081
200000,38,200081
200000,39,200081
200000,40,200081
200000,41,200081
200000,42,200081
200000,43,200081
200000,44,200081
200000,45,200081
200000,46,200081
200000,47,200081
200000,48,200081
200000,49,200081
200000,50,200081
200000,51,200081
200000,52,200081
200000,53,200081
200000,54,200081
200000,55,200081
200000,56,200081
200000,57,200081
200000,58,200081
200000,59,200081
200000,60,200081
200000,61,200081
200000,62,200081
200000,63,200081
200000,64,200081
200000,65,200081
200000,66,200081
200000,67,200081
200000,68,200081
200000,69,200081
200000,70,200081
200000,71,200081
200000,72,200081
200000,73,200081
200000,74,200081
200000,75,200081
200000,76,200081
200000,77,200081
200000,78,200081
200000,79,200081
200000,80,200081
200000,81,200081
200000,82,200081
200000,83,200081
200000,84,200081
200000,85,200081
200000,86,200081
200000,87,200081
200000,88,200081
200000,89,200081
200000,90,200081
200000,91,200081
200000,92,200081
200000,93,200081
200000,94,200081
200000,95,200081
200000,96,200081
200000,97,200081
200000,98,200081
200000,99,200081
200000,100,200081
200000,101,200081
200000,102,200081
200000,103,200081
200000,104,200081
200000,105,200081
200000,106,200081
200000,107,200081
200000,108,200081
200000,109,200081
200000,110,200081
200000,111,200081
200000,112,200081
200000,113,200081
200000,114,200081
200000,115,200081
200000,116,200081
200000,117,200081
200000,118,200081
200000,119,200081
200000,0,200082
200000,1,200082
200000,2,200082
200000,3,200082
200000,4,200082
200000,5,200082
200000,6,200082
200000,7,200082
200000,8,200082
200000,9,200082
200000,10,200082
200000,11,200082
200000,12,200082
200000,13,200082
200000,14,200082
200000,15,200082
200000,16,200082
200000,17,200082
200000,18,200082
200000,19,200082
200000,20,200082
200000,21,200082
200000,22,200082
200000,23,200082
200000,24,200082
200000,25,200082
200000,26,200082
200000,27,200082
200000,28,200082
200000,29,200082
200000,30,200082
200000,31,200082
200000,32,200082
200000,33,200082
200000,34,200082
200000,35,200082
200000,36,200082
200000,37,200082
200000,38,200082
200000,39,200082
200000,40,200082
200000,41,200082
200000,42,200082
200000,43,200082
200000,44,200082
200000,45,200082
200000,46,200082
200000,47,200082
200000,48,200082
200000,49,200082
200000,50,200082
200000,51,200082
200000,52,200082
200000,53,200082
200000,54,200082
200000,55,200082
200000,56,200082
200000,57,200082
200000,58,200082
200000,59,200082
200000,60,200082
200000,61,200082
200000,62,200082
200000,63,200082
200000,64,200082
200000,65,200082
200000,66,200082
200000,67,200082
200000,68,200082
200000,69,200082
200000,70,200082
200000,71,200082
200000,72,200082
200000,73,200082
200000,74,200082
200000,75,200082
200000,76,200082
200000,77,200082
200000,78,200082
200000,79,200082
200000,80,200082
200000,81,200082
200000,82,200082
200000,83,200082
200000,84,200082
200000,85,200082
200000,86,200082
200000,87,200082
200000,88,200082
200000,89,200082
200000,90,200082
200000,91,200082
200000,92,200082
200000,93,200082
200000,94,200082
200000,95,200082
200000,96,200082
200000,97,200082
200000,98,200082
200000,99,200082
200000,100,200082
200000,101,200082
200000,102,200082
200000,103,200082
200000,104,200082
200000,105,200082
200000,106,200082
200000,107,200082
200000,108,200082
200000,109,200082
200000,110,200082
200000,111,200082
200000,112,200082
200000,113,200082
200000,114,200082
200000,115,200082
200000,116,200082
200000,117,200082
200000,118,200082
200000,119,200082
200000,0,200083
200000,1,200083
200000,2,200083
200000,3,200083
200000,4,200083
200000,5,200083
200000,6,200083
200000,7,200083
200000,8,200083
200000,9,200083
200000,10,200083
200000,11,200083
200000,12,200083
200000,13,200083
200000,14,200083
200000,15,200083
200000,16,200083
200000,17,200083
200000,18,200083
200000,19,200083
200000,20,200083
200000,21,200083
200000,22,200083
200000,23,200083
200000,24,200083
200000,25,200083
200000,26,200083
200000,27,200083
200000,28,200083
200000,29,200083
200000,30,200083
200000,31,200083
200000,32,200083
200000,33,200083
200000,34,200083
200000,35,200083
200000,36,200083
200000,37,200083
200000,38,200083
200000,39,200083
200000,40,200083
200000,41,200083
200000,42,200083
200000,43,200083
200000,44,200083
200000,45,200083
200000,46,200083
200000,47,200083
200000,48,200083
200000,49,200083
200000,50,200083
200000,51,200083
200000,52,200083
200000,53,200083
200000,54,200083
200000,55,200083
200000,56,200083
200000,57,200083
200000,58,200083
200000,59,200083
200000,60,200083
200000,61,200083
200000,62,200083
200000,63,200083
200000,64,200083
200000,65,200083
200000,66,200083
200000,67,200083
200000,68,200083
200000,69,200083
200000,70,200083
200000,71,200083
200000,72,200083
200000,73,200083
200000,74,200083
200000,75,200083
200000,76,200083
200000,77,200083
200000,78,200083
200000,79,200083
200000,80,200083
200000,81,200083
200000,82,200083
200000,83,200083
200000,84,200083
200000,85,200083
200000,86,200083
200000,87,200083
200000,88,200083
200000,89,200083
200000,90,200083
200000,91,200083
200000,92,200083
200000,93,200083
200000,94,200083
200000,95,200083
200000,96,200083
200000,97,200083
200000,98,200083
200000,99,200083
200000,100,200083
200000,101,200083
200000,102,200083
200000,103,200083
200000,104,200083
200000,105,200083
200000,106,200083
200000,107,200083
200000,108,200083
200000,109,200083
200000,110,200083
200000,111,200083
200000,112,200083
200000,113,200083
200000,114,200083
200000,115,200083
200000,116,200083
200000,117,200083
200000,118,200083
200000,119,200083
200000,0,200084
200000,1,200084
200000,2,200084
200000,3,200084
200000,4,200084
200000,5,200084
200000,6,200084
200000,7,200084
200000,8,200084
200000,9,200084
200000,10,200084
200000,11,200084
200000,12,200084
200000,13,200084
200000,14,200084
200000,15,200084
200000,16,200084
200000,17,200084
200000,18,200084
200000,19,200084
200000,20,200084
200000,21,200084
200000,22,200084
200000,23,200084
200000,24,200084
200000,25,200084
200000,26,200084
200000,27,200084
200000,28,200084
200000,29,200084
200000,30,200084
200000,31,200084
200000,32,200084
200000,33,200084
200000,34,200084
200000,35,200084
200000,36,200084
200000,37,200084
200000,38,200084
200000,39,200084
200000,40,200084
200000,41,200084
200000,42,200084
200000,43,200084
200000,44,200084
200000,45,200084
200000,46,200084
200000,47,200084
200000,48,200084
200000,49,200084
200000,50,200084
200000,51,200084
200000,52,200084
200000,53,200084
200000,54,200084
200000,55,200084
200000,56,200084
200000,57,200084
200000,58,200084
200000,59,200084
200000,60,200084
200000,61,200084
200000,62,200084
200000,63,200084
200000,64,200084
200000,65,200084
200000,66,200084
200000,67,200084
200000,68,200084
200000,69,200084
200000,70,200084
200000,71,200084
200000,72,200084
200000,73,200084
200000,74,200084
200000,75,200084
200000,76,200084
200000,77,200084
200000,78,200084
200000,79,200084
200000,80,200084
200000,81,200084
200000,82,200084
200000,83,200084
200000,84,200084
200000,85,200084
200000,86,200084
200000,87,200084
200000,88,200084
200000,89,200084
200000,90,200084
200000,91,200084
200000,92,200084
200000,93,200084
200000,94,200084
200000,95,200084
200000,96,200084
200000,97,200084
200000,98,200084
200000,99,200084
200000,100,200084
200000,101,200084
200000,102,200084
200000,103,200084
200000,104,200084
200000,105,200084
200000,106,200084
200000,107,200084
200000,108,200084
200000,109,200084
200000,110,200084
200000,111,200084
200000,112,200084
200000,113,200084
200000,114,200084
200000,115,200084
200000,116,200084
200000,117,200084
200000,118,200084
200000,119,200084
200000,0,200085
200000,1,200085
200000,2,200085
200000,3,200085
200000,4,200085
200000,5,200085
200000,6,200085
200000,7,200085
200000,8,200085
200000,9,200085
200000,10,200085
200000,11,200085
200000,12,200085
200000,13,200085
200000,14,200085
200000,15,200085
200000,16,200085
200000,17,200085
200000,18,200085
200000,19,200085
200000,20,200085
200000,21,200085
200000,22,200085
200000,23,200085
200000,24,200085
200000,25,200085
200000,26,200085
200000,27,200085
200000,28,200085
200000,29,200085
200000,30,200085
200000,31,200085
200000,32,200085
200000,33,200085
200000,34,200085
200000,35,200085
200000,36,200085
200000,37,200085
200000,38,200085
200000,39,200085
200000,40,200085
200000,41,200085
200000,42,200085
200000,43,200085
200000,44,200085
200000,45,200085
200000,46,200085
200000,47,200085
200000,48,200085
200000,49,200085
200000,50,200085
200000,51,200085
200000,52,200085
200000,53,200085
200000,54,200085
200000,55,200085
200000,56,200085
200000,57,200085
200000,58,200085
200000,59,200085
200000,60,200085
200000,61,200085
200000,62,200085
200000,63,200085
200000,64,200085
200000,65,200085
200000,66,200085
200000,67,200085
200000,68,200085
200000,69,200085
200000,70,200085
200000,71,200085
200000,72,200085
200000,73,200085
200000,74,200085
200000,75,200085
200000,76,200085
200000,77,200085
200000,78,200085
200000,79,200085
200000,80,200085
200000,81,200085
200000,82,200085
200000,83,200085
200000,84,200085
200000,85,200085
200000,86,200085
200000,87,200085
200000,88,200085
200000,89,200085
200000,90,200085
200000,91,200085
200000,92,200085
200000,93,200085
200000,94,200085
200000,95,200085
200000,96,200085
200000,97,200085
200000,98,200085
200000,99,200085
200000,100,200085
200000,101,200085
200000,102,200085
200000,103,200085
200000,104,200085
200000,105,200085
200000,106,200085
200000,107,200085
200000,108,200085
200000,109,200085
200000,110,200085
200000,111,200085
200000,112,200085
200000,113,200085
200000,114,200085
200000,115,200085
200000,116,200085
200000,117,200085
200000,118,200085
200000,119,200085
200000,0,200086
200000,1,200086
200000,2,200086
200000,3,200086
200000,4,200086
200000,5,200086
200000,6,200086
200000,7,200086
